"SampleID","ComClustID","Env_cons","Temperature_C_mean","Richness","Temp_bin"
"SRR3500139.SRS1434774","SGRP330808","aquatic",1.66666666666667,310,2
"SRR3500222.SRS1434497","SGRP330808","aquatic",1.66666666666667,100,2
"SRR4241983.SRS1690920","SGRP330808","aquatic",1.66666666666667,733,2
"SRR3500197.SRS1434472","SGRP330808","aquatic",1.66666666666667,326,2
"SRR3500220.SRS1434495","SGRP330808","aquatic",1.66666666666667,172,2
"SRR3500218.SRS1434493","SGRP330808","aquatic",1.66666666666667,204,2
"SRR4241982.SRS1690919","SGRP330808","aquatic",1.66666666666667,632,2
"SRR3500238.SRS1434513","SGRP330808","aquatic",1.66666666666667,160,2
"SRR3500233.SRS1434509","SGRP330808","aquatic",1.66666666666667,196,2
"SRR3500221.SRS1434496","SGRP330808","aquatic",1.66666666666667,208,2
"SRR3500235.SRS1434510","SGRP330808","aquatic",1.66666666666667,148,2
"SRR3500219.SRS1434494","SGRP330808","aquatic",1.66666666666667,240,2
"SRR4241973.SRS1690910","SGRP330808","aquatic",1.66666666666667,455,2
"SRR3500230.SRS1434505","SGRP330808","aquatic",1.66666666666667,213,2
"SRR3500256.SRS1434658","SGRP330808","aquatic",1.66666666666667,124,2
"SRR3500223.SRS1434498","SGRP330808","aquatic",1.66666666666667,205,2
"SRR3500193.SRS1434468","SGRP330808","aquatic",1.66666666666667,97,2
"SRR4241971.SRS1690908","SGRP330808","aquatic",1.66666666666667,442,2
"SRR3500261.SRS1434663","SGRP330808","aquatic",1.66666666666667,103,2
"SRR3500161.SRS1434428","SGRP330808","aquatic",1.66666666666667,110,2
"SRR3500237.SRS1434512","SGRP330808","aquatic",1.66666666666667,223,2
"SRR3500102.SRS1434405","SGRP352472","aquatic",1.66666666666667,191,2
"SRR3500099.SRS1434401","SGRP352472","aquatic",1.66666666666667,247,2
"SRR3500096.SRS1434399","SGRP352472","aquatic",1.66666666666667,139,2
"SRR3500075.SRS1434379","SGRP352472","aquatic",1.66666666666667,186,2
"SRR3500100.SRS1434403","SGRP352472","aquatic",1.66666666666667,165,2
"SRR3500103.SRS1434406","SGRP352472","aquatic",1.66666666666667,291,2
"SRR3500097.SRS1434400","SGRP352472","aquatic",1.66666666666667,200,2
"SRR3500104.SRS1434407","SGRP352472","aquatic",1.66666666666667,327,2
"SRR3500105.SRS1434408","SGRP352472","aquatic",1.66666666666667,229,2
"SRR3500126.SRS1434761","SGRP352519","aquatic",1.66666666666667,106,2
"SRR3500164.SRS1434431","SGRP352519","aquatic",1.66666666666667,219,2
"SRR3500140.SRS1434776","SGRP352519","aquatic",1.66666666666667,158,2
"SRR3500189.SRS1434464","SGRP352519","aquatic",1.66666666666667,199,2
"SRR3500157.SRS1434424","SGRP352519","aquatic",1.66666666666667,237,2
"SRR3500133.SRS1434770","SGRP352519","aquatic",1.66666666666667,205,2
"SRR3500156.SRS1434423","SGRP352519","aquatic",1.66666666666667,197,2
"SRR3500134.SRS1434769","SGRP352519","aquatic",1.66666666666667,186,2
"SRR3500163.SRS1434430","SGRP352519","aquatic",1.66666666666667,333,2
"SRR3500132.SRS1434768","SGRP352519","aquatic",1.66666666666667,173,2
"SRR3500136.SRS1434772","SGRP352519","aquatic",1.66666666666667,238,2
"SRR3500138.SRS1434775","SGRP352519","aquatic",1.66666666666667,188,2
"SRR5000961.SRS1787325","SGRP5140","aquatic",1.66666666666667,228,2
"SRR3143701.SRS1274600","SGRP5140","aquatic",1.66666666666667,102,2
"SRR5000854.SRS1787218","SGRP5140","aquatic",1.66666666666667,103,2
"SRR5000863.SRS1787227","SGRP5140","aquatic",1.66666666666667,382,2
"SRR5000834.SRS1787198","SGRP5140","aquatic",1.66666666666667,349,2
"SRR3143699.SRS1274594","SGRP5140","aquatic",1.66666666666667,398,2
"SRR5000886.SRS1787250","SGRP5140","aquatic",1.66666666666667,321,2
"SRR5000868.SRS1787232","SGRP5140","aquatic",1.66666666666667,177,2
"SRR5000892.SRS1787256","SGRP5140","aquatic",1.66666666666667,234,2
"SRR5000865.SRS1787229","SGRP5140","aquatic",1.66666666666667,539,2
"SRR3499882.SRS1434695","SGRP5140","aquatic",1.66666666666667,78,2
"SRR5000953.SRS1787317","SGRP5140","aquatic",1.66666666666667,585,2
"SRR5000975.SRS1787339","SGRP5140","aquatic",1.66666666666667,162,2
"SRR6479626.SRS2840565","SGRP5140","aquatic",1.66666666666667,154,2
"SRR5000960.SRS1787324","SGRP5140","aquatic",1.66666666666667,331,2
"SRR5000994.SRS1787358","SGRP5140","aquatic",1.66666666666667,241,2
"SRR5000943.SRS1787307","SGRP5140","aquatic",1.66666666666667,413,2
"SRR5000977.SRS1787341","SGRP5140","aquatic",1.66666666666667,739,2
"SRR5000946.SRS1787310","SGRP5140","aquatic",1.66666666666667,126,2
"SRR5000979.SRS1787342","SGRP5140","aquatic",1.66666666666667,493,2
"SRR5000830.SRS1787194","SGRP5140","aquatic",1.66666666666667,227,2
"SRR6479666.SRS2840525","SGRP5140","aquatic",1.66666666666667,147,2
"SRR5000980.SRS1787344","SGRP5140","aquatic",1.66666666666667,216,2
"SRR3143768.SRS1274547","SGRP5140","aquatic",1.66666666666667,245,2
"SRR5000840.SRS1787204","SGRP5140","aquatic",1.66666666666667,378,2
"SRR5000852.SRS1787216","SGRP5140","aquatic",1.66666666666667,155,2
"SRR6479624.SRS2840567","SGRP5140","aquatic",1.66666666666667,156,2
"SRR5000877.SRS1787241","SGRP5140","aquatic",1.66666666666667,448,2
"SRR5000844.SRS1787208","SGRP5140","aquatic",1.66666666666667,380,2
"SRR3143778.SRS1274551","SGRP5140","aquatic",1.66666666666667,180,2
"SRR6479612.SRS2840580","SGRP5140","aquatic",1.66666666666667,94,2
"SRR6479679.SRS2840512","SGRP5140","aquatic",1.66666666666667,144,2
"SRR5000893.SRS1787257","SGRP5140","aquatic",1.66666666666667,286,2
"SRR3143697.SRS1274596","SGRP5140","aquatic",1.66666666666667,379,2
"SRR5000982.SRS1787348","SGRP5140","aquatic",1.66666666666667,173,2
"SRR6479675.SRS2840516","SGRP5140","aquatic",1.66666666666667,139,2
"SRR5000981.SRS1787347","SGRP5140","aquatic",1.66666666666667,718,2
"SRR5000919.SRS1787283","SGRP5140","aquatic",1.66666666666667,273,2
"SRR5000990.SRS1787354","SGRP5140","aquatic",1.66666666666667,229,2
"SRR5000832.SRS1787196","SGRP5140","aquatic",1.66666666666667,333,2
"SRR5000897.SRS1787261","SGRP5140","aquatic",1.66666666666667,202,2
"SRR5000964.SRS1787328","SGRP5140","aquatic",1.66666666666667,274,2
"SRR3143771.SRS1274544","SGRP5140","aquatic",1.66666666666667,210,2
"SRR5000908.SRS1787272","SGRP5140","aquatic",1.66666666666667,266,2
"SRR6479601.SRS2840590","SGRP5140","aquatic",1.66666666666667,256,2
"SRR5000873.SRS1787237","SGRP5140","aquatic",1.66666666666667,164,2
"SRR6479661.SRS2840530","SGRP5140","aquatic",1.66666666666667,230,2
"SRR6479660.SRS2840531","SGRP5140","aquatic",1.66666666666667,179,2
"SRR6479597.SRS2840594","SGRP5140","aquatic",1.66666666666667,95,2
"SRR5000907.SRS1787271","SGRP5140","aquatic",1.66666666666667,149,2
"SRR5000849.SRS1787213","SGRP5140","aquatic",1.66666666666667,383,2
"SRR6479637.SRS2840555","SGRP5140","aquatic",1.66666666666667,182,2
"SRR5000913.SRS1787277","SGRP5140","aquatic",1.66666666666667,248,2
"SRR6479606.SRS2840585","SGRP5140","aquatic",1.66666666666667,107,2
"SRR5000951.SRS1787315","SGRP5140","aquatic",1.66666666666667,365,2
"SRR4424415.SRS1746976","SGRP5140","aquatic",1.66666666666667,325,2
"SRR3143704.SRS1274598","SGRP5140","aquatic",1.66666666666667,368,2
"SRR3143779.SRS1274563","SGRP5140","aquatic",1.66666666666667,240,2
"SRR5000848.SRS1787212","SGRP5140","aquatic",1.66666666666667,778,2
"SRR5000973.SRS1787337","SGRP5140","aquatic",1.66666666666667,161,2
"SRR5000841.SRS1787205","SGRP5140","aquatic",1.66666666666667,374,2
"SRR5000914.SRS1787278","SGRP5140","aquatic",1.66666666666667,370,2
"SRR8195573.SRS4048742","SGRP5140","aquatic",1.66666666666667,70,2
"SRR3143770.SRS1274545","SGRP5140","aquatic",1.66666666666667,254,2
"SRR5000915.SRS1787279","SGRP5140","aquatic",1.66666666666667,176,2
"SRR3143775.SRS1274554","SGRP5140","aquatic",1.66666666666667,208,2
"SRR3143776.SRS1274553","SGRP5140","aquatic",1.66666666666667,333,2
"SRR6479602.SRS2840589","SGRP5140","aquatic",1.66666666666667,102,2
"SRR5000922.SRS1787286","SGRP5140","aquatic",1.66666666666667,435,2
"SRR3143767.SRS1274548","SGRP5140","aquatic",1.66666666666667,157,2
"SRR3143707.SRS1274593","SGRP5140","aquatic",1.66666666666667,148,2
"SRR5000930.SRS1787294","SGRP5140","aquatic",1.66666666666667,360,2
"SRR5000967.SRS1787331","SGRP5140","aquatic",1.66666666666667,353,2
"SRR3143774.SRS1274555","SGRP5140","aquatic",1.66666666666667,178,2
"SRR5000900.SRS1787264","SGRP5140","aquatic",1.66666666666667,217,2
"SRR5000972.SRS1787336","SGRP5140","aquatic",1.66666666666667,367,2
"SRR3143772.SRS1274557","SGRP5140","aquatic",1.66666666666667,147,2
"SRR6479645.SRS2840546","SGRP5140","aquatic",1.66666666666667,288,2
"SRR6479605.SRS2840587","SGRP5140","aquatic",1.66666666666667,92,2
"SRR3143777.SRS1274552","SGRP5140","aquatic",1.66666666666667,342,2
"SRR5000912.SRS1787276","SGRP5140","aquatic",1.66666666666667,619,2
"SRR3143769.SRS1274546","SGRP5140","aquatic",1.66666666666667,379,2
"ERR1897654.ERS1628092","SGRP251503","aquatic;lake",1.68333333333333,262,2
"ERR1897447.ERS1627885","SGRP251503","aquatic;lake",1.68333333333333,286,2
"ERR1897649.ERS1628087","SGRP251503","aquatic;lake",1.68333333333333,236,2
"ERR1897464.ERS1627902","SGRP251503","aquatic;lake",1.68333333333333,339,2
"ERR1897558.ERS1627996","SGRP251503","aquatic;lake",1.68333333333333,206,2
"ERR1897459.ERS1627897","SGRP251503","aquatic;lake",1.68333333333333,320,2
"SRR5643451.SRS2250291","SGRP215285","aquatic",1.7723,747,2
"SRR1980860.SRS913787","SGRP215285","aquatic",1.7723,463,2
"ERR1512302.ERS1229222","SGRP215285","aquatic",1.7723,368,2
"SRR1980870.SRS913797","SGRP215285","aquatic",1.7723,605,2
"SRR1980861.SRS913788","SGRP215285","aquatic",1.7723,514,2
"SRR1980869.SRS913796","SGRP215285","aquatic",1.7723,525,2
"SRR1980852.SRS913779","SGRP215285","aquatic",1.7723,617,2
"SRR1980853.SRS913780","SGRP215285","aquatic",1.7723,525,2
"ERR1512308.ERS1229228","SGRP215285","aquatic",1.7723,279,2
"ERR969616.ERS797509","SGRP282000","aquatic;ocean",1.806,164,2
"ERR969634.ERS797527","SGRP282000","aquatic;ocean",1.806,157,2
"ERR969631.ERS797524","SGRP282000","aquatic;ocean",1.806,104,2
"ERR969632.ERS797525","SGRP282000","aquatic;ocean",1.806,157,2
"ERR969615.ERS797508","SGRP282000","aquatic;ocean",1.806,149,2
"ERR2372922.ERS2269424","SGRP112857","soil;tundra",1.83666666666667,466,2
"ERR2372927.ERS2269324","SGRP112857","soil;tundra",1.83666666666667,311,2
"ERR2372828.ERS2269435","SGRP112857","soil;tundra",1.83666666666667,427,2
"ERR2372825.ERS2269369","SGRP112857","soil;tundra",1.83666666666667,332,2
"ERR2372833.ERS2269336","SGRP112857","soil;tundra",1.83666666666667,464,2
"ERR2372830.ERS2269408","SGRP112857","soil;tundra",1.83666666666667,409,2
"ERR2372919.ERS2269325","SGRP112857","soil;tundra",1.83666666666667,368,2
"ERR2372884.ERS2269436","SGRP112857","soil;tundra",1.83666666666667,378,2
"ERR2372963.ERS2269313","SGRP112857","soil;tundra",1.83666666666667,466,2
"ERR2372871.ERS2269405","SGRP112857","soil;tundra",1.83666666666667,346,2
"ERR2372947.ERS2269421","SGRP112857","soil;tundra",1.83666666666667,353,2
"ERR2372840.ERS2269371","SGRP112857","soil;tundra",1.83666666666667,378,2
"ERR2372892.ERS2269397","SGRP112857","soil;tundra",1.83666666666667,309,2
"ERR2372882.ERS2269373","SGRP112857","soil;tundra",1.83666666666667,347,2
"ERR2372948.ERS2269326","SGRP112857","soil;tundra",1.83666666666667,480,2
"ERR2372826.ERS2269437","SGRP112857","soil;tundra",1.83666666666667,451,2
"ERR2372815.ERS2269358","SGRP112857","soil;tundra",1.83666666666667,526,2
"ERR2372941.ERS2269312","SGRP112857","soil;tundra",1.83666666666667,380,2
"ERR2372916.ERS2269422","SGRP112857","soil;tundra",1.83666666666667,465,2
"ERR2372875.ERS2269348","SGRP112857","soil;tundra",1.83666666666667,375,2
"ERR2372827.ERS2269381","SGRP112857","soil;tundra",1.83666666666667,379,2
"ERR2372870.ERS2269353","SGRP112857","soil;tundra",1.83666666666667,482,2
"ERR2372893.ERS2269339","SGRP112857","soil;tundra",1.83666666666667,439,2
"ERR2372921.ERS2269328","SGRP112857","soil;tundra",1.83666666666667,436,2
"ERR2372973.ERS2269419","SGRP112857","soil;tundra",1.83666666666667,519,2
"ERR2372940.ERS2269418","SGRP112857","soil;tundra",1.83666666666667,438,2
"ERR2372853.ERS2269438","SGRP112857","soil;tundra",1.83666666666667,461,2
"ERR2372880.ERS2269368","SGRP112857","soil;tundra",1.83666666666667,294,2
"ERR2372890.ERS2269357","SGRP112857","soil;tundra",1.83666666666667,421,2
"ERR2372850.ERS2269354","SGRP112857","soil;tundra",1.83666666666667,350,2
"ERR2372936.ERS2269327","SGRP112857","soil;tundra",1.83666666666667,333,2
"ERR2372960.ERS2269407","SGRP112857","soil;tundra",1.83666666666667,333,2
"ERR2372885.ERS2269385","SGRP112857","soil;tundra",1.83666666666667,468,2
"ERR2372886.ERS2269356","SGRP112857","soil;tundra",1.83666666666667,256,2
"ERR2372819.ERS2269351","SGRP112857","soil;tundra",1.83666666666667,487,2
"ERR2372823.ERS2269347","SGRP112857","soil;tundra",1.83666666666667,367,2
"ERR2372847.ERS2269396","SGRP112857","soil;tundra",1.83666666666667,406,2
"ERR2372817.ERS2269350","SGRP112857","soil;tundra",1.83666666666667,467,2
"ERR2372900.ERS2269341","SGRP112857","soil;tundra",1.83666666666667,458,2
"ERR2372818.ERS2269379","SGRP112857","soil;tundra",1.83666666666667,414,2
"ERR2372898.ERS2269384","SGRP112857","soil;tundra",1.83666666666667,454,2
"ERR2372842.ERS2269439","SGRP112857","soil;tundra",1.83666666666667,556,2
"ERR2372965.ERS2269417","SGRP112857","soil;tundra",1.83666666666667,412,2
"ERR2372935.ERS2269323","SGRP112857","soil;tundra",1.83666666666667,438,2
"ERR2372897.ERS2269355","SGRP112857","soil;tundra",1.83666666666667,446,2
"ERR2372896.ERS2269374","SGRP112857","soil;tundra",1.83666666666667,492,2
"ERR2372906.ERS2269409","SGRP112857","soil;tundra",1.83666666666667,452,2
"ERR2372848.ERS2269433","SGRP112857","soil;tundra",1.83666666666667,344,2
"ERR2372859.ERS2269386","SGRP112857","soil;tundra",1.83666666666667,451,2
"ERR2372860.ERS2269338","SGRP112857","soil;tundra",1.83666666666667,405,2
"ERR2372895.ERS2269346","SGRP112857","soil;tundra",1.83666666666667,403,2
"ERR2372820.ERS2269398","SGRP112857","soil;tundra",1.83666666666667,355,2
"ERR2372861.ERS2269395","SGRP112857","soil;tundra",1.83666666666667,394,2
"ERR2372872.ERS2269367","SGRP112857","soil;tundra",1.83666666666667,476,2
"ERR2372816.ERS2269340","SGRP112857","soil;tundra",1.83666666666667,394,2
"ERR2372868.ERS2269380","SGRP112857","soil;tundra",1.83666666666667,359,2
"ERR2372864.ERS2269352","SGRP112857","soil;tundra",1.83666666666667,492,2
"ERR2372854.ERS2269337","SGRP112857","soil;tundra",1.83666666666667,480,2
"ERR2372863.ERS2269349","SGRP112857","soil;tundra",1.83666666666667,418,2
"ERR2372849.ERS2269412","SGRP112857","soil;tundra",1.83666666666667,364,2
"SRR3500153.SRS1434420","SGRP352455","aquatic",1.875,347,2
"SRR3500145.SRS1434412","SGRP352455","aquatic",1.875,309,2
"SRR3500144.SRS1434411","SGRP352455","aquatic",1.875,360,2
"SRR3500151.SRS1434418","SGRP352455","aquatic",1.875,326,2
"SRR3500146.SRS1434413","SGRP352455","aquatic",1.875,419,2
"SRR3500150.SRS1434417","SGRP352455","aquatic",1.875,321,2
"SRR3500148.SRS1434415","SGRP352455","aquatic",1.875,279,2
"SRR3500149.SRS1434416","SGRP352455","aquatic",1.875,256,2
"SRR6419886.SRS2790088","SGRP94822","aquatic",1.88,487,2
"SRR6419891.SRS2790082","SGRP94822","aquatic",1.88,533,2
"SRR6419888.SRS2790086","SGRP94822","aquatic",1.88,588,2
"SRR6419893.SRS2790080","SGRP94822","aquatic",1.88,515,2
"SRR6419882.SRS2790092","SGRP94822","aquatic",1.88,542,2
"SRR6419887.SRS2790087","SGRP94822","aquatic",1.88,675,2
"SRR6419892.SRS2790083","SGRP94822","aquatic",1.88,617,2
"SRR6419889.SRS2790085","SGRP94822","aquatic",1.88,530,2
"SRR3820980.SRS1551707","SGRP94822","aquatic",1.88,306,2
"SRR3821537.SRS1551698","SGRP94822","aquatic",1.88,470,2
"SRR3821258.SRS1551882","SGRP94822","aquatic",1.88,393,2
"SRR6419884.SRS2790090","SGRP94822","aquatic",1.88,610,2
"SRR10552255.SRS5734499","SGRP94822","aquatic",1.88,497,2
"SRR3821655.SRS1552076","SGRP94822","aquatic",1.88,528,2
"SRR3821082.SRS1551783","SGRP94822","aquatic",1.88,510,2
"SRR3821417.SRS1551923","SGRP94822","aquatic",1.88,499,2
"SRR3820968.SRS1551696","SGRP94822","aquatic",1.88,469,2
"SRR3821387.SRS1551966","SGRP94822","aquatic",1.88,485,2
"SRR10552257.SRS5734497","SGRP94822","aquatic",1.88,416,2
"SRR3821249.SRS1551874","SGRP94822","aquatic",1.88,420,2
"SRR10552239.SRS5734515","SGRP94822","aquatic",1.88,359,2
"SRR3821063.SRS1551778","SGRP94822","aquatic",1.88,470,2
"SRR3821440.SRS1551696","SGRP94822","aquatic",1.88,614,2
"SRR6419890.SRS2790084","SGRP94822","aquatic",1.88,587,2
"SRR3821274.SRS1551887","SGRP94822","aquatic",1.88,416,2
"SRR3821120.SRS1551805","SGRP94822","aquatic",1.88,474,2
"SRR6419885.SRS2790089","SGRP94822","aquatic",1.88,610,2
"SRR3821210.SRS1551843","SGRP94822","aquatic",1.88,494,2
"SRR10552256.SRS5734498","SGRP94822","aquatic",1.88,399,2
"SRR3821279.SRS1551890","SGRP94822","aquatic",1.88,457,2
"SRR6419883.SRS2790091","SGRP94822","aquatic",1.88,602,2
"SRR3821176.SRS1551741","SGRP94822","aquatic",1.88,453,2
"SRR10552238.SRS5734516","SGRP94822","aquatic",1.88,381,2
"SRR10552237.SRS5734517","SGRP94822","aquatic",1.88,425,2
"SRR3821397.SRS1551972","SGRP94822","aquatic",1.88,436,2
"SRR3820970.SRS1551698","SGRP94822","aquatic",1.88,323,2
"SRR3821119.SRS1551767","SGRP349043","aquatic",1.9,360,2
"SRR3821109.SRS1551782","SGRP349043","aquatic",1.9,356,2
"SRR3821532.SRS1552011","SGRP349043","aquatic",1.9,423,2
"SRR3821032.SRS1551756","SGRP349043","aquatic",1.9,364,2
"SRR3821214.SRS1551831","SGRP349043","aquatic",1.9,447,2
"SRR3499966.SRS1434706","SGRP340187","aquatic",1.92307692307692,279,2
"SRR3499967.SRS1434705","SGRP340187","aquatic",1.92307692307692,303,2
"SRR3499970.SRS1434709","SGRP340187","aquatic",1.92307692307692,319,2
"SRR3499965.SRS1434704","SGRP340187","aquatic",1.92307692307692,308,2
"SRR3499874.SRS1434686","SGRP340187","aquatic",1.92307692307692,187,2
"SRR3499968.SRS1434707","SGRP340187","aquatic",1.92307692307692,368,2
"SRR3499973.SRS1434712","SGRP340187","aquatic",1.92307692307692,236,2
"SRR3499992.SRS1434715","SGRP340187","aquatic",1.92307692307692,150,2
"SRR3499971.SRS1434710","SGRP340187","aquatic",1.92307692307692,306,2
"SRR3499903.SRS1434266","SGRP340187","aquatic",1.92307692307692,311,2
"SRR3499878.SRS1434691","SGRP340187","aquatic",1.92307692307692,212,2
"SRR3499900.SRS1434262","SGRP340187","aquatic",1.92307692307692,253,2
"SRR3499902.SRS1434265","SGRP340187","aquatic",1.92307692307692,275,2
"SRR3499990.SRS1434713","SGRP340187","aquatic",1.92307692307692,377,2
"SRR3499901.SRS1434263","SGRP340187","aquatic",1.92307692307692,243,2
"SRR3499896.SRS1434260","SGRP340187","aquatic",1.92307692307692,201,2
"SRR3499991.SRS1434714","SGRP340187","aquatic",1.92307692307692,444,2
"SRR3499969.SRS1434708","SGRP340187","aquatic",1.92307692307692,324,2
"SRR3499972.SRS1434711","SGRP340187","aquatic",1.92307692307692,336,2
"SRR3499894.SRS1434258","SGRP340187","aquatic",1.92307692307692,259,2
"SRR3499895.SRS1434257","SGRP340187","aquatic",1.92307692307692,244,2
"SRR3499875.SRS1434687","SGRP340187","aquatic",1.92307692307692,192,2
"SRR3499899.SRS1434264","SGRP340187","aquatic",1.92307692307692,307,2
"SRR3499898.SRS1434261","SGRP340187","aquatic",1.92307692307692,205,2
"SRR3499876.SRS1434688","SGRP340187","aquatic",1.92307692307692,261,2
"SRR3499879.SRS1434690","SGRP340187","aquatic",1.92307692307692,173,2
"SRR10965126.SRS6061859","SGRP2696","aquatic;lake",1.93333333333333,415,2
"SRR10965155.SRS6061830","SGRP2696","aquatic;lake",1.93333333333333,388,2
"ERR1897624.ERS1628062","SGRP2696","aquatic;lake",1.93333333333333,105,2
"SRR10965125.SRS6061860","SGRP2696","aquatic;lake",1.93333333333333,517,2
"SRR10965090.SRS6061895","SGRP2696","aquatic;lake",1.93333333333333,373,2
"ERR1897505.ERS1627943","SGRP2696","aquatic;lake",1.93333333333333,104,2
"ERR1897641.ERS1628079","SGRP2696","aquatic;lake",1.93333333333333,130,2
"SRR10965141.SRS6061844","SGRP2696","aquatic;lake",1.93333333333333,337,2
"ERR1897522.ERS1627960","SGRP2696","aquatic;lake",1.93333333333333,101,2
"SRR10965161.SRS6061824","SGRP2696","aquatic;lake",1.93333333333333,356,2
"SRR10965135.SRS6061850","SGRP2696","aquatic;lake",1.93333333333333,409,2
"SRR10965106.SRS6061879","SGRP2696","aquatic;lake",1.93333333333333,472,2
"SRR10965104.SRS6061880","SGRP2696","aquatic;lake",1.93333333333333,354,2
"SRR10965100.SRS6061885","SGRP2696","aquatic;lake",1.93333333333333,325,2
"ERR1897539.ERS1627977","SGRP251713","aquatic;lake",1.94,132,2
"ERR1897585.ERS1628023","SGRP251713","aquatic;lake",1.94,185,2
"ERR1897411.ERS1627849","SGRP251713","aquatic;lake",1.94,201,2
"ERR1897556.ERS1627994","SGRP251713","aquatic;lake",1.94,161,2
"ERR1897491.ERS1627929","SGRP251713","aquatic;lake",1.94,156,2
"ERR1897334.ERS1627772","SGRP1216","aquatic;lake",1.99333333333333,195,2
"SRR10954038.SRS6052916","SGRP1216","aquatic;lake",1.99333333333333,576,2
"ERR1897529.ERS1627967","SGRP1216","aquatic;lake",1.99333333333333,156,2
"ERR1897451.ERS1627889","SGRP1216","aquatic;lake",1.99333333333333,217,2
"ERR1897534.ERS1627972","SGRP1216","aquatic;lake",1.99333333333333,142,2
"ERR1897458.ERS1627896","SGRP1216","aquatic;lake",1.99333333333333,150,2
"SRR6243923.SRS2650309","SGRP1216","aquatic;lake",1.99333333333333,118,2
"ERR1897322.ERS1627760","SGRP1216","aquatic;lake",1.99333333333333,210,2
"SRR10954053.SRS6052900","SGRP1216","aquatic;lake",1.99333333333333,411,2
"ERR1897589.ERS1628027","SGRP1216","aquatic;lake",1.99333333333333,145,2
"ERR1897545.ERS1627983","SGRP1216","aquatic;lake",1.99333333333333,157,2
"SRR10954050.SRS6052904","SGRP1216","aquatic;lake",1.99333333333333,383,2
