"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","AbsLatitude","LatRegion"
"SRR3607778.SRS1254263","SRS1254263","SGRP402865","soil;forest","AMPLICON",13,35,4.84166666666667,NA,720,13,35,"Temperate"
"SRR3607853.SRS1254270","SRS1254270","SGRP402865","soil;forest","AMPLICON",13,35,4.84166666666667,NA,591,13,35,"Temperate"
"SRR6312497.SRS2701545","SRS2701545","SGRP72223","aquatic","AMPLICON",13,41.85,7,31,605,13,41.85,"Temperate"
"SRR6312496.SRS2701545","SRS2701545","SGRP72223","aquatic","AMPLICON",13,41.85,7,31,645,13,41.85,"Temperate"
"ERR2604400.ERS2518439","ERS2518439","SGRP72223","aquatic","AMPLICON",13,59.905747,7,31,710,13,59.905747,"Temperate"
"ERR2097664.ERS1875806","ERS1875806","SGRP132216","aquatic;lake","AMPLICON",13.0175026469333,59.8376,8.10533333333333,20,661,13,59.8376,"Temperate"
"ERR2097662.ERS1875804","ERS1875804","SGRP132216","aquatic;lake","AMPLICON",13.0175026469333,59.8376,8.10533333333333,20,818,13,59.8376,"Temperate"
"SRR1957214.SRS897350","SRS897350","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.1739,8.75,0.5,786,14,43.1739,"Temperate"
"SRR1957215.SRS897351","SRS897351","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.1741,8.75,0.5,666,14,43.1741,"Temperate"
"SRR1957211.SRS897354","SRS897354","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.0261,8.75,0.5,950,14,43.0261,"Temperate"
"SRR1957212.SRS897353","SRS897353","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.0265,8.75,0.5,795,14,43.0265,"Temperate"
"SRR1957210.SRS897355","SRS897355","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.0262,8.75,0.5,954,14,43.0262,"Temperate"
"SRR1957213.SRS897352","SRS897352","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.1739,8.75,0.5,789,14,43.1739,"Temperate"
"SRR1957229.SRS897336","SRS897336","SGRP281542","aquatic;river","AMPLICON",13.6166666666667,43.0261,8.75,0.5,970,14,43.0261,"Temperate"
"SRR3292622.SRS1361079","SRS1361079","SGRP36387","aquatic;lake","AMPLICON",13.6666666666667,25,NA,NA,581,14,25,"Tropics_Subtropics"
"ERR1879948.ERS494592","ERS494592","SGRP253425","aquatic","AMPLICON",13.687714,43.6906,NA,39.4444444444444,1780,14,43.6906,"Temperate"
"ERR1879933.ERS494662","ERS494662","SGRP253425","aquatic","AMPLICON",13.687714,43.8047,NA,39.4444444444444,2056,14,43.8047,"Temperate"
"ERR1879733.ERS494707","ERS494707","SGRP253425","aquatic","AMPLICON",13.687714,44.0774,NA,39.4444444444444,1471,14,44.0774,"Temperate"
"ERR1879946.ERS494666","ERS494666","SGRP253425","aquatic","AMPLICON",13.687714,43.8047,NA,39.4444444444444,1872,14,43.8047,"Temperate"
"ERR1879682.ERS494660","ERS494660","SGRP253425","aquatic","AMPLICON",13.687714,43.8047,NA,39.4444444444444,1721,14,43.8047,"Temperate"
"ERR1879806.ERS494658","ERS494658","SGRP253425","aquatic","AMPLICON",13.687714,43.8047,NA,39.4444444444444,1982,14,43.8047,"Temperate"
"ERR1879737.ERS494707","ERS494707","SGRP253425","aquatic","AMPLICON",13.687714,44.0774,NA,39.4444444444444,1494,14,44.0774,"Temperate"
"ERR1879757.ERS494741","ERS494741","SGRP253425","aquatic","AMPLICON",13.687714,44.0706,NA,39.4444444444444,1394,14,44.0706,"Temperate"
"ERR1879873.ERS494741","ERS494741","SGRP253425","aquatic","AMPLICON",13.687714,44.0706,NA,39.4444444444444,1433,14,44.0706,"Temperate"
"ERR2209781.ERS2028645","ERS2028645","SGRP21243","soil","AMPLICON",14,3.13049,NA,0.00666666666666667,792,14,3.13049,"Tropics_Subtropics"
"ERR2209780.ERS2028644","ERS2028644","SGRP21243","soil","AMPLICON",14,3.13049,NA,0.00666666666666667,910,14,3.13049,"Tropics_Subtropics"
"ERR2209782.ERS2028646","ERS2028646","SGRP21243","soil","AMPLICON",14,3.13049,NA,0.00666666666666667,966,14,3.13049,"Tropics_Subtropics"
"ERR2209764.ERS2028630","ERS2028630","SGRP21243","soil","AMPLICON",14,-2.47368,NA,0.00666666666666667,782,14,2.47368,"Tropics_Subtropics"
"SRR6376686.SRS2758127","SRS2758127","SGRP39003","aquatic","AMPLICON",14,-46.065,NA,1.35,1075,14,46.065,"Temperate"
"ERR2226660.ERS2061642","ERS2061642","SGRP79590","aquatic","AMPLICON",14.025,41.666667,NA,NA,647,14,41.666667,"Temperate"
"ERR2226694.ERS2061676","ERS2061676","SGRP79590","aquatic","AMPLICON",14.025,41.666667,NA,NA,587,14,41.666667,"Temperate"
"ERR2226857.ERS2061839","ERS2061839","SGRP79590","aquatic","AMPLICON",14.025,41.666667,NA,NA,798,14,41.666667,"Temperate"
"ERR2226856.ERS2061838","ERS2061838","SGRP79590","aquatic","AMPLICON",14.025,41.666667,NA,NA,772,14,41.666667,"Temperate"
"ERR1756271.ERS494195","ERS494195","SGRP231809","aquatic","AMPLICON",14.0269718,39.2032,NA,17,1393,14,39.2032,"Temperate"
"ERR1756188.ERS494612","ERS494612","SGRP231809","aquatic","AMPLICON",14.0269718,43.691,NA,17,726,14,43.691,"Temperate"
"ERR1759705.ERS490832","ERS490832","SGRP231809","aquatic","AMPLICON",14.0269718,-44.5307,NA,17,680,14,44.5307,"Temperate"
"ERR562365.ERS490159","ERS490159","SGRP231809","aquatic","AMPLICON",14.0269718,-34.9631,NA,17,876,14,34.9631,"Temperate"
"ERR1759717.ERS490832","ERS490832","SGRP231809","aquatic","AMPLICON",14.0269718,-44.5307,NA,17,658,14,44.5307,"Temperate"
"SRR8294214.SRS4120951","SRS4120951","SGRP13946","aquatic","AMPLICON",14.0891,14,NA,197.866666666667,577,14,14,"Tropics_Subtropics"
"ERR2599731.ERS2513810","ERS2513810","SGRP13946","aquatic","AMPLICON",14.0891,-17.1666098,NA,197.866666666667,606,14,17.1666098,"Tropics_Subtropics"
"ERR2599720.ERS2513799","ERS2513799","SGRP13946","aquatic","AMPLICON",14.0891,-20.7498995,NA,197.866666666667,606,14,20.7498995,"Tropics_Subtropics"
"SRR8291557.SRS4115797","SRS4115797","SGRP13946","aquatic","AMPLICON",14.0891,16.9973,NA,197.866666666667,887,14,16.9973,"Tropics_Subtropics"
"SRR8291550.SRS4115804","SRS4115804","SGRP13946","aquatic","AMPLICON",14.0891,9.0001,NA,197.866666666667,858,14,9.0001,"Tropics_Subtropics"
"ERR1543847.ERS1261462","ERS1261462","SGRP340961","aquatic","AMPLICON",14.1914285714286,50.15,NA,NA,602,14,50.15,"Temperate"
"ERR1543843.ERS1261458","ERS1261458","SGRP340961","aquatic","AMPLICON",14.1914285714286,50.15,NA,NA,627,14,50.15,"Temperate"
"SRR3637047.SRS1488085","SRS1488085","SGRP235212","aquatic","AMPLICON",14.335,NA,NA,30.36,690,14,NA,"Unknown"
"SRR4045527.SRS1630246","SRS1630246","SGRP235212","aquatic","AMPLICON",14.335,NA,NA,30.36,592,14,NA,"Unknown"
"SRR4045516.SRS1630235","SRS1630235","SGRP235212","aquatic","AMPLICON",14.335,NA,NA,30.36,561,14,NA,"Unknown"
"SRR4045511.SRS1630230","SRS1630230","SGRP235212","aquatic","AMPLICON",14.335,NA,NA,30.36,634,14,NA,"Unknown"
"SRR3637034.SRS1488073","SRS1488073","SGRP235212","aquatic","AMPLICON",14.335,NA,NA,30.36,715,14,NA,"Unknown"
"SRR4045524.SRS1630243","SRS1630243","SGRP235212","aquatic","AMPLICON",14.335,NA,NA,30.36,589,14,NA,"Unknown"
"SRR3637036.SRS1488076","SRS1488076","SGRP235212","aquatic","AMPLICON",14.335,NA,NA,30.36,627,14,NA,"Unknown"
"SRR1614618.SRS723388","SRS723388","SGRP293248","aquatic","AMPLICON",14.53,41.79,7.945,3,851,15,41.79,"Temperate"
"SRR1617000.SRS717613","SRS717613","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,2439,15,41.5259,"Temperate"
"SRR1605847.SRS717701","SRS717701","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,1514,15,41.5259,"Temperate"
"SRR1605713.SRS717634","SRS717634","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,1911,15,41.5259,"Temperate"
"SRR1605496.SRS717609","SRS717609","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,2476,15,41.5259,"Temperate"
"SRR1617409.SRS717611","SRS717611","SGRP293248","aquatic","AMPLICON",14.53,41.5259,7.945,3,2452,15,41.5259,"Temperate"
"DRR153038.DRS076183","DRS076183","SGRP38576","aquatic","AMPLICON",14.58,35.86,8.04,0.269230769230769,657,15,35.86,"Temperate"
"DRR153034.DRS076179","DRS076179","SGRP38576","aquatic","AMPLICON",14.58,35.86,8.04,0.269230769230769,596,15,35.86,"Temperate"
"SRR6424907.SRS2792083","SRS2792083","SGRP22427","aquatic","AMPLICON",14.975,21.9,7.03333333333333,647.578823529412,2287,15,21.9,"Tropics_Subtropics"
"ERR1773515.ERS1491044","ERS1491044","SGRP22427","aquatic","AMPLICON",14.975,42.05,7.03333333333333,647.578823529412,508,15,42.05,"Temperate"
"ERR1780701.ERS1500338","ERS1500338","SGRP22427","aquatic","AMPLICON",14.975,42.05,7.03333333333333,647.578823529412,976,15,42.05,"Temperate"
"SRR6004937.SRS2491198","SRS2491198","SGRP22427","aquatic","AMPLICON",14.975,28.6,7.03333333333333,647.578823529412,613,15,28.6,"Tropics_Subtropics"
"SRR8933286.SRS4652516","SRS4652516","SGRP30277","aquatic","AMPLICON",15,34.59,NA,0.05,1920,15,34.59,"Temperate"
"SRR3135388.SRS1270038","SRS1270038","SGRP30277","aquatic","AMPLICON",15,6.54219503178906,NA,0.05,596,15,6.54219503178906,"Tropics_Subtropics"
"SRR2079586.SRS951582","SRS951582","SGRP94275","aquatic","AMPLICON",15.0733333333333,31.67,8.155,8.038,502,15,31.67,"Temperate"
"SRR2962470.SRS1181127","SRS1181127","SGRP94275","aquatic","AMPLICON",15.0733333333333,37.805909,8.155,8.038,650,15,37.805909,"Temperate"
"SRR2079570.SRS951582","SRS951582","SGRP94275","aquatic","AMPLICON",15.0733333333333,31.67,8.155,8.038,520,15,31.67,"Temperate"
"SRR2079573.SRS951582","SRS951582","SGRP94275","aquatic","AMPLICON",15.0733333333333,31.67,8.155,8.038,481,15,31.67,"Temperate"
"ERR1668453.ERS1380062","ERS1380062","SGRP94275","aquatic","AMPLICON",15.0733333333333,68.50508,8.155,8.038,547,15,68.50508,"Polar_Subpolar"
"ERR1879883.ERS489024","ERS489024","SGRP253414","aquatic","AMPLICON",15.0776,17.4857,NA,285,570,15,17.4857,"Tropics_Subtropics"
"ERR1879838.ERS489024","ERS489024","SGRP253414","aquatic","AMPLICON",15.0776,17.4857,NA,285,703,15,17.4857,"Tropics_Subtropics"
"ERR1879805.ERS489024","ERS489024","SGRP253414","aquatic","AMPLICON",15.0776,17.4857,NA,285,533,15,17.4857,"Tropics_Subtropics"
"ERR1879665.ERS489024","ERS489024","SGRP253414","aquatic","AMPLICON",15.0776,17.4857,NA,285,1018,15,17.4857,"Tropics_Subtropics"
"SRR5937042.SRS2433727","SRS2433727","SGRP6905","aquatic","AMPLICON",15.14,56.36,8.19,0.45,558,15,56.36,"Temperate"
"ERR2204547.ERS2020183","ERS2020183","SGRP6905","aquatic","AMPLICON",15.14,60.39417,8.19,0.45,653,15,60.39417,"Polar_Subpolar"
"SRR5937043.SRS2433725","SRS2433725","SGRP6905","aquatic","AMPLICON",15.14,55.283,8.19,0.45,504,15,55.283,"Temperate"
"SRR3742475.SRS1539708","SRS1539708","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.38,4.84644444444444,NA,1180,15,46.38,"Temperate"
"SRR3742382.SRS1539617","SRS1539617","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.31,4.84644444444444,NA,666,15,46.31,"Temperate"
"SRR3742386.SRS1539621","SRS1539621","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.29,4.84644444444444,NA,877,15,46.29,"Temperate"
"SRR3742399.SRS1539633","SRS1539633","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.26,4.84644444444444,NA,1437,15,46.26,"Temperate"
"SRR3742512.SRS1539744","SRS1539744","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.38,4.84644444444444,NA,739,15,46.38,"Temperate"
"SRR3742396.SRS1539632","SRS1539632","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.3,4.84644444444444,NA,583,15,46.3,"Temperate"
"SRR3742441.SRS1539674","SRS1539674","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.47,4.84644444444444,NA,775,15,46.47,"Temperate"
"SRR3742384.SRS1539619","SRS1539619","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.31,4.84644444444444,NA,479,15,46.31,"Temperate"
"SRR3742459.SRS1539691","SRS1539691","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.32,4.84644444444444,NA,560,15,46.32,"Temperate"
"SRR3742464.SRS1539696","SRS1539696","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.32,4.84644444444444,NA,574,15,46.32,"Temperate"
"SRR3742383.SRS1539618","SRS1539618","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.31,4.84644444444444,NA,702,15,46.31,"Temperate"
"SRR3742450.SRS1539683","SRS1539683","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.41,4.84644444444444,NA,630,15,46.41,"Temperate"
"SRR3742395.SRS1539629","SRS1539629","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.31,4.84644444444444,NA,814,15,46.31,"Temperate"
"SRR3742433.SRS1539666","SRS1539666","SGRP332950","soil;field","AMPLICON",15.2909090909091,46.46,4.84644444444444,NA,534,15,46.46,"Temperate"
"DRR160962.DRS080630","DRS080630","SGRP44102","aquatic","AMPLICON",15.315,26.654,NA,269.8,478,15,26.654,"Tropics_Subtropics"
"ERR1543912.ERS1261527","ERS1261527","SGRP340930","aquatic","AMPLICON",15.3233333333333,50.15,NA,NA,517,15,50.15,"Temperate"
"ERR1543874.ERS1261489","ERS1261489","SGRP340930","aquatic","AMPLICON",15.3233333333333,50.15,NA,NA,513,15,50.15,"Temperate"
"SRR8521332.SRS4319161","SRS4319161","SGRP105960","aquatic","AMPLICON",15.32745,39.05,NA,31.4892857142857,487,15,39.05,"Temperate"
"ERR1726928.ERS490995","ERS490995","SGRP105960","aquatic","AMPLICON",15.32745,-54.3833,NA,31.4892857142857,495,15,54.3833,"Temperate"
"SRR8521285.SRS4319161","SRS4319161","SGRP105960","aquatic","AMPLICON",15.32745,39.05,NA,31.4892857142857,482,15,39.05,"Temperate"
"SRR7369369.SRS3438286","SRS3438286","SGRP4311","aquatic;lake","AMPLICON",15.41,NA,5.92333333333333,0,710,15,NA,"Unknown"
"SRR7369415.SRS3438241","SRS3438241","SGRP4311","aquatic;lake","AMPLICON",15.41,NA,5.92333333333333,0,644,15,NA,"Unknown"
"ERR1543864.ERS1261479","ERS1261479","SGRP341027","aquatic","AMPLICON",15.422,50.15,NA,NA,562,15,50.15,"Temperate"
"ERR1543894.ERS1261509","ERS1261509","SGRP341027","aquatic","AMPLICON",15.422,50.15,NA,NA,1107,15,50.15,"Temperate"
"ERR1543802.ERS1261417","ERS1261417","SGRP340910","aquatic","AMPLICON",15.4942857142857,50.15,NA,NA,604,15,50.15,"Temperate"
"ERR1543801.ERS1261416","ERS1261416","SGRP340910","aquatic","AMPLICON",15.4942857142857,50.15,NA,NA,506,15,50.15,"Temperate"
"ERR1543804.ERS1261419","ERS1261419","SGRP340910","aquatic","AMPLICON",15.4942857142857,50.15,NA,NA,774,15,50.15,"Temperate"
"ERR1879910.ERS494572","ERS494572","SGRP231785","aquatic","AMPLICON",15.8710052,36.2108,NA,101,1946,16,36.2108,"Temperate"
"ERR1756340.ERS493353","ERS493353","SGRP231785","aquatic","AMPLICON",15.8710052,31.4813,NA,101,1624,16,31.4813,"Temperate"
"ERR1879734.ERS493351","ERS493351","SGRP231785","aquatic","AMPLICON",15.8710052,31.4813,NA,101,1813,16,31.4813,"Temperate"
"ERR1756163.ERS494570","ERS494570","SGRP231785","aquatic","AMPLICON",15.8710052,36.2108,NA,101,2027,16,36.2108,"Temperate"
"SRR3305960.SRS1365356","SRS1365356","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2275,16,42.453135,"Temperate"
"SRR3305938.SRS1365332","SRS1365332","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2013,16,42.453135,"Temperate"
"SRR3305931.SRS1365339","SRS1365339","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1977,16,42.453135,"Temperate"
"SRR3305973.SRS1365373","SRS1365373","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1723,16,42.453135,"Temperate"
"SRR3305925.SRS1365330","SRS1365330","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1923,16,42.453135,"Temperate"
"SRR3305970.SRS1365376","SRS1365376","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1739,16,42.453135,"Temperate"
"SRR3305929.SRS1365326","SRS1365326","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1810,16,42.453135,"Temperate"
"SRR3305937.SRS1365333","SRS1365333","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2159,16,42.453135,"Temperate"
"SRR3305924.SRS1365331","SRS1365331","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2077,16,42.453135,"Temperate"
"SRR3305936.SRS1365334","SRS1365334","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2094,16,42.453135,"Temperate"
"SRR3305954.SRS1365362","SRS1365362","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2289,16,42.453135,"Temperate"
"SRR3305908.SRS1365303","SRS1365303","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1934,16,42.453135,"Temperate"
"SRR3305944.SRS1365341","SRS1365341","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1993,16,42.453135,"Temperate"
"SRR3305910.SRS1365316","SRS1365316","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1697,16,42.453135,"Temperate"
"SRR3305911.SRS1365315","SRS1365315","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1731,16,42.453135,"Temperate"
"SRR3305928.SRS1365327","SRS1365327","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2130,16,42.453135,"Temperate"
"SRR3305870.SRS1365267","SRS1365267","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1955,16,42.453135,"Temperate"
"SRR3305972.SRS1365374","SRS1365374","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2274,16,42.453135,"Temperate"
"SRR3305863.SRS1365263","SRS1365263","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1819,16,42.453135,"Temperate"
"SRR3305914.SRS1365312","SRS1365312","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1921,16,42.453135,"Temperate"
"SRR3305955.SRS1365361","SRS1365361","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1795,16,42.453135,"Temperate"
"SRR3305957.SRS1365359","SRS1365359","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2060,16,42.453135,"Temperate"
"SRR3305946.SRS1365354","SRS1365354","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1646,16,42.453135,"Temperate"
"SRR3305927.SRS1365328","SRS1365328","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2186,16,42.453135,"Temperate"
"SRR3305956.SRS1365360","SRS1365360","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1940,16,42.453135,"Temperate"
"SRR3305892.SRS1365289","SRS1365289","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1605,16,42.453135,"Temperate"
"SRR3305918.SRS1365323","SRS1365323","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1642,16,42.453135,"Temperate"
"SRR3305922.SRS1365320","SRS1365320","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1631,16,42.453135,"Temperate"
"SRR3305913.SRS1365313","SRS1365313","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1742,16,42.453135,"Temperate"
"SRR3305962.SRS1365369","SRS1365369","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1707,16,42.453135,"Temperate"
"SRR3305880.SRS1365286","SRS1365286","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1661,16,42.453135,"Temperate"
"SRR3305976.SRS1365370","SRS1365370","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1639,16,42.453135,"Temperate"
"SRR3305942.SRS1365343","SRS1365343","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2076,16,42.453135,"Temperate"
"SRR3305939.SRS1365346","SRS1365346","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1775,16,42.453135,"Temperate"
"SRR3305978.SRS1365382","SRS1365382","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1679,16,42.453135,"Temperate"
"SRR3305906.SRS1365305","SRS1365305","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1713,16,42.453135,"Temperate"
"SRR3305958.SRS1365358","SRS1365358","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1601,16,42.453135,"Temperate"
"SRR3305965.SRS1365366","SRS1365366","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1653,16,42.453135,"Temperate"
"SRR3305967.SRS1365364","SRS1365364","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1854,16,42.453135,"Temperate"
"SRR3305953.SRS1365348","SRS1365348","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2212,16,42.453135,"Temperate"
"SRR3305966.SRS1365365","SRS1365365","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1704,16,42.453135,"Temperate"
"SRR3305971.SRS1365375","SRS1365375","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,1767,16,42.453135,"Temperate"
"SRR3305951.SRS1365349","SRS1365349","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2271,16,42.453135,"Temperate"
"SRR3306011.SRS1365408","SRS1365408","SGRP355718","soil;field","AMPLICON",15.8774696542802,NA,NA,0.0299999999999999,3678,16,NA,"Unknown"
"SRR3305930.SRS1365325","SRS1365325","SGRP355718","soil;field","AMPLICON",15.8774696542802,42.453135,NA,0.0299999999999999,2135,16,42.453135,"Temperate"
