"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","Zone","n_bin"
"SRR3358811.SRS1384850","SRS1384850","SGRP244298","aquatic","AMPLICON",23.555,42.26,NA,7,628,24,"temperate",12
"SRR3358929.SRS1384901","SRS1384901","SGRP244298","aquatic","AMPLICON",23.555,42.26,NA,7,591,24,"temperate",12
"ERR1755986.ERS487994","ERS487994","SGRP231812","aquatic","AMPLICON",23.82575,36.0469,NA,18.6,583,24,"temperate",12
"ERR1756318.ERS488029","ERS488029","SGRP231812","aquatic","AMPLICON",23.82575,36.5103,NA,18.6,927,24,"temperate",12
"ERR562558.ERS477943","ERS477943","SGRP231812","aquatic","AMPLICON",23.82575,37.0255,NA,18.6,861,24,"temperate",12
"SRR9211613.SRS4888077","SRS4888077","SGRP42416","aquatic","AMPLICON",23.9833333333333,39.18765833,7.71416666666667,1.69230769230769,857,24,"temperate",12
"SRR9211605.SRS4888085","SRS4888085","SGRP42416","aquatic","AMPLICON",23.9833333333333,39.18824444,7.71416666666667,1.69230769230769,937,24,"temperate",12
"SRR9211601.SRS4888089","SRS4888089","SGRP42416","aquatic","AMPLICON",23.9833333333333,39.18853611,7.71416666666667,1.69230769230769,593,24,"temperate",12
"SRR9211603.SRS4888087","SRS4888087","SGRP42416","aquatic","AMPLICON",23.9833333333333,39.18846389,7.71416666666667,1.69230769230769,830,24,"temperate",12
"ERR562397.ERS490683","ERS490683","SGRP231803","aquatic","AMPLICON",24.25594785,-30.1949,NA,50,772,24,"temperate",12
"ERR1337838.ERS1094599","ERS1094599","SGRP384483","aquatic","AMPLICON",24.5333333333333,46.42806,8.41666666666667,1,446,25,"temperate",12
"SRR6204024.SRS2619447","SRS2619447","SGRP3345","aquatic;lake","AMPLICON",24.5714285714286,42.335444,NA,NA,413,25,"temperate",12
"SRR1572854.SRS699017","SRS699017","SGRP39886","aquatic","AMPLICON",24.6133333333333,39.9,7.892,NA,425,25,"temperate",12
"SRR7416936.SRS3451674","SRS3451674","SGRP39886","aquatic","AMPLICON",24.6133333333333,41.61185,7.892,NA,392,25,"temperate",12
"SRR7416937.SRS3451675","SRS3451675","SGRP39886","aquatic","AMPLICON",24.6133333333333,41.61185,7.892,NA,385,25,"temperate",12
"ERR562414.ERS488420","ERS488420","SGRP231888","aquatic","AMPLICON",24.8840506363636,34.4039,NA,33.3333333333333,406,25,"temperate",12
"ERR1756040.ERS493358","ERS493358","SGRP231788","aquatic","AMPLICON",25.3425148275862,31.4733,NA,37.75,603,25,"temperate",12
"ERR1756068.ERS493324","ERS493324","SGRP231788","aquatic","AMPLICON",25.3425148275862,31.4877,NA,37.75,655,25,"temperate",12
"ERR1755985.ERS493358","ERS493358","SGRP231788","aquatic","AMPLICON",25.3425148275862,31.4733,NA,37.75,659,25,"temperate",12
"ERR562438.ERS490083","ERS490083","SGRP231788","aquatic","AMPLICON",25.3425148275862,-35.2302,NA,37.75,1090,25,"temperate",12
"ERR562402.ERS490712","ERS490712","SGRP231788","aquatic","AMPLICON",25.3425148275862,-30.1443,NA,37.75,618,25,"temperate",12
"ERR1755925.ERS494142","ERS494142","SGRP231788","aquatic","AMPLICON",25.3425148275862,36.3371,NA,37.75,939,25,"temperate",12
"ERR1879779.ERS493311","ERS493311","SGRP231824","aquatic","AMPLICON",25.9596033333333,31.493,NA,5,1479,26,"temperate",3
"ERR1756232.ERS493313","ERS493313","SGRP231824","aquatic","AMPLICON",25.9596033333333,31.493,NA,5,1491,26,"temperate",3
"ERR1756249.ERS493313","ERS493313","SGRP231824","aquatic","AMPLICON",25.9596033333333,31.493,NA,5,1493,26,"temperate",3
"SRR2096910.SRS987593","SRS987593","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,542,27,"temperate",13
"SRR2096917.SRS987600","SRS987600","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,505,27,"temperate",13
"SRR2096904.SRS987586","SRS987586","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,626,27,"temperate",13
"SRR5969268.SRS2460789","SRS2460789","SGRP40466","aquatic","AMPLICON",26.8,32.92,NA,0.5,530,27,"temperate",13
"SRR2095054.SRS986037","SRS986037","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,398,27,"temperate",13
"SRR2096905.SRS987588","SRS987588","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,611,27,"temperate",13
"SRR2096918.SRS987601","SRS987601","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,410,27,"temperate",13
"SRR2095051.SRS986040","SRS986040","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,398,27,"temperate",13
"SRR2096906.SRS987589","SRS987589","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,634,27,"temperate",13
"SRR5969205.SRS2460853","SRS2460853","SGRP40466","aquatic","AMPLICON",26.8,32.93,NA,0.5,449,27,"temperate",13
"SRR2096911.SRS987594","SRS987594","SGRP40466","aquatic","AMPLICON",26.8,39.91,NA,0.5,430,27,"temperate",13
"ERR2248432.ERS2068170","ERS2068170","SGRP15372","aquatic","AMPLICON",26.9228,35.3836,8.656,0.703125,451,27,"temperate",13
"SRR1581787.SRS706434","SRS706434","SGRP263220","aquatic","AMPLICON",27.1,44.0459,NA,NA,567,27,"temperate",13
"ERR1773440.ERS1490969","ERS1490969","SGRP184026","aquatic","AMPLICON",28,42.05,NA,5.8,524,28,"temperate",5
"ERR1773451.ERS1490980","ERS1490980","SGRP184026","aquatic","AMPLICON",28,42.319,NA,5.8,426,28,"temperate",5
"SRR7244265.SRS3362721","SRS3362721","SGRP62111","aquatic","AMPLICON",28,37.25,NA,117.181818181818,420,28,"temperate",5
"SRR7244266.SRS3362719","SRS3362719","SGRP62111","aquatic","AMPLICON",28,37.25,NA,117.181818181818,402,28,"temperate",5
"ERR1780494.ERS1500131","ERS1500131","SGRP62111","aquatic","AMPLICON",28,42.05,NA,117.181818181818,425,28,"temperate",5
"SRR10222355.SRS5470199","SRS5470199","SGRP140483","aquatic","AMPLICON",29.1593103448276,31.99,NA,1,325,29,"temperate",5
"SRR10222350.SRS5470202","SRS5470202","SGRP140483","aquatic","AMPLICON",29.1593103448276,31.99,NA,1,322,29,"temperate",5
"SRR10222363.SRS5470197","SRS5470197","SGRP140483","aquatic","AMPLICON",29.1593103448276,31.99,NA,1,331,29,"temperate",5
"SRR10222364.SRS5470196","SRS5470196","SGRP140483","aquatic","AMPLICON",29.1593103448276,31.99,NA,1,328,29,"temperate",5
"SRR10222349.SRS5470201","SRS5470201","SGRP140483","aquatic","AMPLICON",29.1593103448276,31.99,NA,1,339,29,"temperate",5
"SRR6231218.SRS2635489","SRS2635489","SGRP189450","aquatic;river","AMPLICON",29.8333333333333,35.320866,5.17333333333333,NA,1141,30,"temperate",4
"SRR6231181.SRS2635464","SRS2635464","SGRP189450","aquatic;river","AMPLICON",29.8333333333333,35.157238,5.17333333333333,NA,812,30,"temperate",4
"SRR6231217.SRS2635493","SRS2635493","SGRP189450","aquatic;river","AMPLICON",29.8333333333333,35.331649,5.17333333333333,NA,955,30,"temperate",4
"SRR6231212.SRS2635487","SRS2635487","SGRP189450","aquatic;river","AMPLICON",29.8333333333333,35.147736,5.17333333333333,NA,937,30,"temperate",4
